"COU","Country","ISIC","Variable","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"ISR","Israel","S29-33","Manufacture of motor vehicles, other transport equipment, furniture, other manufacturing, repair and installation of machinery and equipment","2017","2017",,,"0","Units",,,107.3,,
"ISR","Israel","S35","Energy Production ","1995","1995",,,"0","Units",,,742,,
"ISR","Israel","S35","Energy Production ","2000","2000",,,"0","Units",,,1195,,
"ISR","Israel","S35","Energy Production ","2001","2001",,,"0","Units",,,1320,,
"ISR","Israel","S35","Energy Production ","2002","2002",,,"0","Units",,,1182,,
"ISR","Israel","S35","Energy Production ","2003","2003",,,"0","Units",,,1369,,
"ISR","Israel","S35","Energy Production ","2004","2004",,,"0","Units",,,1332,,
"ISR","Israel","S35","Energy Production ","2005","2005",,,"0","Units",,,1170,,
"ISR","Israel","S35","Energy Production ","2006","2006",,,"0","Units",,,1161,,
"ISR","Israel","S35","Energy Production ","2007","2007",,,"0","Units",,,1205,,
"ISR","Israel","S35","Energy Production ","2008","2008",,,"0","Units",,,1208,,
"ISR","Israel","S35","Energy Production ","2009","2009",,,"0","Units",,,1250,,
"ISR","Israel","S35","Energy Production ","2010","2010",,,"0","Units",,,1184,,
"ISR","Israel","S35","Energy Production ","2011","2011",,,"0","Units",,,1204,,
"ISR","Israel","S35","Energy Production ","2012","2012",,,"0","Units",,,1445,,
"ISR","Israel","S35","Energy Production ","2013","2013",,,"0","Units",,,1323,,
"ISR","Israel","S35","Energy Production ","2014","2014",,,"0","Units",,,1078,,
"ISR","Israel","S35","Energy Production ","2015","2015",,,"0","Units",,,1269,,
"ISR","Israel","S35","Energy Production ","2016","2016",,,"0","Units",,,1061,,
"ISR","Israel","S35","Energy Production ","2017","2017",,,"0","Units",,,1043,,
"ISR","Israel","S35","Energy Production ","2018","2018",,,"0","Units",,,1019,,
"ISR","Israel","S35","Energy Production ","2019","2019",,,"0","Units",,,1039,,
"ISR","Israel","S36-39","Water supply, sewerage, waste management, etc.","2000","2000",,,"0","Units",,,99.1,,
"ISR","Israel","S36-39","Water supply, sewerage, waste management, etc.","2001","2001",,,"0","Units",,,100,,
"ISR","Israel","S36-39","Water supply, sewerage, waste management, etc.","2002","2002",,,"0","Units",,,99.7,,
"ISR","Israel","S36-39","Water supply, sewerage, waste management, etc.","2003","2003",,,"0","Units",,,102.2,,
"ISR","Israel","S36-39","Water supply, sewerage, waste management, etc.","2004","2004",,,"0","Units",,,110.9,,
"ISR","Israel","S36-39","Water supply, sewerage, waste management, etc.","2005","2005",,,"0","Units",,,99.4,,
"ISR","Israel","S36-39","Water supply, sewerage, waste management, etc.","2006","2006",,,"0","Units",,,98,,
"ISR","Israel","S36-39","Water supply, sewerage, waste management, etc.","2007","2007",,,"0","Units",,,106,,
"ISR","Israel","S36-39","Water supply, sewerage, waste management, etc.","2008","2008",,,"0","Units",,,108.8,,
"ISR","Israel","S36-39","Water supply, sewerage, waste management, etc.","2009","2009",,,"0","Units",,,102.9,,
"ISR","Israel","S36-39","Water supply, sewerage, waste management, etc.","2010","2010",,,"0","Units",,,113.5,,
"ISR","Israel","S36-39","Water supply, sewerage, waste management, etc.","2011","2011",,,"0","Units",,,114.5,,
"ISR","Israel","S36-39","Water supply, sewerage, waste management, etc.","2012","2012",,,"0","Units",,,118.4,,
"ISR","Israel","S36-39","Water supply, sewerage, waste management, etc.","2013","2013",,,"0","Units",,,115,,
"ISR","Israel","S36-39","Water supply, sewerage, waste management, etc.","2014","2014",,,"0","Units",,,114.6,,
"ISR","Israel","S36-39","Water supply, sewerage, waste management, etc.","2015","2015",,,"0","Units",,,120.6,,
"ISR","Israel","S36-39","Water supply, sewerage, waste management, etc.","2016","2016",,,"0","Units",,,118,,
"ISR","Israel","S36-39","Water supply, sewerage, waste management, etc.","2017","2017",,,"0","Units",,,115.3,,
"ISR","Israel","S36-39","Water supply, sewerage, waste management, etc.","2018","2018",,,"0","Units",,,104.4,,
"ISR","Israel","S36-39","Water supply, sewerage, waste management, etc.","2019","2019",,,"0","Units",,,113.8,,
"ISR","Israel","S41-43","Construction","2005","2005",,,"0","Units",,,3300,,
"ISR","Israel","S41-43","Construction","2006","2006",,,"0","Units",,,3200,,
"ISR","Israel","S41-43","Construction","2007","2007",,,"0","Units",,,3300,,
"ISR","Israel","S41-43","Construction","2008","2008",,,"0","Units",,,3300,,
"ISR","Israel","S41-43","Construction","2009","2009",,,"0","Units",,,3500,,
"ISR","Israel","S41-43","Construction","2011","2011",,,"0","Units",,,3932,,
"ISR","Israel","S41-43","Construction","2015","2015",,,"0","Units",,,6352.2,,
"ISR","Israel","S41-43","Construction","2016","2016",,,"0","Units",,,6359.2,,
"ISR","Israel","S41-43","Construction","2017","2017",,,"0","Units",,,6210.3,,
"ISR","Israel","S41-43","Construction","2018","2018",,,"0","Units",,,5904.8,,
"ISR","Israel","S41-43","Construction","2019","2019",,,"0","Units",,,5692.7,,
"ISR","Israel","S41-43","Construction","2020","2020",,,"0","Units",,,5590.3,,
"LVA","Latvia","S01-03","Agriculture, forestry and fishing ","2010","2010",,,"0","Units",,,68.025,,
"LVA","Latvia","S01-03","Agriculture, forestry and fishing ","2012","2012",,,"0","Units",,,2.767,,
"LVA","Latvia","S01-03","Agriculture, forestry and fishing ","2014","2014",,,"0","Units",,,36.209,,
"LVA","Latvia","S01-03","Agriculture, forestry and fishing ","2016","2016",,,"0","Units",,,144.075,,
"LVA","Latvia","S01-03","Agriculture, forestry and fishing ","2018","2018",,,"0","Units",,,132.746,,
"LVA","Latvia","S05-09","Mining and Quarrying","2010","2010",,,"0","Units",,,0.784,,
"LVA","Latvia","S05-09","Mining and Quarrying","2012","2012",,,"0","Units",,,1.744,,
"LVA","Latvia","S05-09","Mining and Quarrying","2014","2014",,,"0","Units",,,4.707,,
"LVA","Latvia","S05-09","Mining and Quarrying","2016","2016",,,"0","Units",,,1.001,,
"LVA","Latvia","S05-09","Mining and Quarrying","2018","2018",,,"0","Units",,,1.192,,
"LVA","Latvia","S10-33","Manufacturing industries: Total","2010","2010",,,"0","Units",,,372.464,,
"LVA","Latvia","S10-33","Manufacturing industries: Total","2012","2012",,,"0","Units",,,389.43,,
"LVA","Latvia","S10-33","Manufacturing industries: Total","2014","2014",,,"0","Units",,,243.209,,
"LVA","Latvia","S10-33","Manufacturing industries: Total","2016","2016",,,"0","Units",,,474.265,,
"LVA","Latvia","S10-33","Manufacturing industries: Total","2018","2018",,,"0","Units",,,383.837,,
"LVA","Latvia","S10-12","Manufacture of food products; beverages and tobacco products","2010","2010",,,"0","Units",,,76.914,,
"LVA","Latvia","S10-12","Manufacture of food products; beverages and tobacco products","2012","2012",,,"0","Units",,,49.96,,
"LVA","Latvia","S10-12","Manufacture of food products; beverages and tobacco products","2014","2014",,,"0","Units",,,82.249,,
"LVA","Latvia","S10-12","Manufacture of food products; beverages and tobacco products","2016","2016",,,"0","Units",,,102.118,,
"LVA","Latvia","S10-12","Manufacture of food products; beverages and tobacco products","2018","2018",,,"0","Units",,,86.005,,
"LVA","Latvia","S13-15","Manufacture of textiles, wearing apparel, leather and related products","2010","2010",,,"0","Units",,,1.404,,
"LVA","Latvia","S13-15","Manufacture of textiles, wearing apparel, leather and related products","2012","2012",,,"0","Units",,,0.994,,
"LVA","Latvia","S13-15","Manufacture of textiles, wearing apparel, leather and related products","2014","2014",,,"0","Units",,,0.636,,
"LVA","Latvia","S13-15","Manufacture of textiles, wearing apparel, leather and related products","2016","2016",,,"0","Units",,,0.685,,
"LVA","Latvia","S13-15","Manufacture of textiles, wearing apparel, leather and related products","2018","2018",,,"0","Units",,,0.44,,
"LVA","Latvia","S16","Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","2010","2010",,,"0","Units",,,75.52,,
"LVA","Latvia","S16","Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","2012","2012",,,"0","Units",,,31.812,,
"LVA","Latvia","S16","Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","2014","2014",,,"0","Units",,,43.835,,
"LVA","Latvia","S16","Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","2016","2016",,,"0","Units",,,50.228,,
"LVA","Latvia","S16","Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","2018","2018",,,"0","Units",,,45.881,,
"LVA","Latvia","S17-18","Manufacture of paper and paper products; printing and reproduction of recorded media","2010","2010",,,"0","Units",,,2.197,,
"LVA","Latvia","S17-18","Manufacture of paper and paper products; printing and reproduction of recorded media","2012","2012",,,"0","Units",,,7.53,,
"LVA","Latvia","S17-18","Manufacture of paper and paper products; printing and reproduction of recorded media","2014","2014",,,"0","Units",,,7.231,,
"LVA","Latvia","S17-18","Manufacture of paper and paper products; printing and reproduction of recorded media","2016","2016",,,"0","Units",,,3.23,,
"LVA","Latvia","S17-18","Manufacture of paper and paper products; printing and reproduction of recorded media","2018","2018",,,"0","Units",,,12.205,,
"LVA","Latvia","S19","Manufacture of coke and refined petroleum products","2010","2010",,,"0","Units",,,0,,
"LVA","Latvia","S19","Manufacture of coke and refined petroleum products","2012","2012",,,"0","Units",,,0,,
"LVA","Latvia","S19","Manufacture of coke and refined petroleum products","2014","2014",,,"0","Units",,,0.036,,
"LVA","Latvia","S19","Manufacture of coke and refined petroleum products","2016","2016",,,"0","Units",,,0.025,,
"LVA","Latvia","S19","Manufacture of coke and refined petroleum products","2018","2018",,,"0","Units",,,0.055,,
"LVA","Latvia","S20-22","Manufacture of chemical, pharmaceutical, rubber and plastic products","2010","2010",,,"0","Units",,,87.647,,
"LVA","Latvia","S20-22","Manufacture of chemical, pharmaceutical, rubber and plastic products","2012","2012",,,"0","Units",,,23.158,,
"LVA","Latvia","S20-22","Manufacture of chemical, pharmaceutical, rubber and plastic products","2014","2014",,,"0","Units",,,7.993,,
"LVA","Latvia","S20-22","Manufacture of chemical, pharmaceutical, rubber and plastic products","2016","2016",,,"0","Units",,,88.512,,
"LVA","Latvia","S20-22","Manufacture of chemical, pharmaceutical, rubber and plastic products","2018","2018",,,"0","Units",,,101.947,,
"LVA","Latvia","S23","Manufacture of other non-metallic mineral products","2010","2010",,,"0","Units",,,24.132,,
"LVA","Latvia","S23","Manufacture of other non-metallic mineral products","2012","2012",,,"0","Units",,,42.442,,
"LVA","Latvia","S23","Manufacture of other non-metallic mineral products","2014","2014",,,"0","Units",,,48.694,,
"LVA","Latvia","S23","Manufacture of other non-metallic mineral products","2016","2016",,,"0","Units",,,179.456,,
"LVA","Latvia","S23","Manufacture of other non-metallic mineral products","2018","2018",,,"0","Units",,,88.711,,
"LVA","Latvia","S24-33","Manufacture of basic metals and fabricated metal products, machinery and equipment; furnitures; jewellery, musical instrument, toys; repair and installation of machinery and equipment","2010","2010",,,"0","Units",,,104.65,,
"LVA","Latvia","S24-33","Manufacture of basic metals and fabricated metal products, machinery and equipment; furnitures; jewellery, musical instrument, toys; repair and installation of machinery and equipment","2012","2012",,,"0","Units",,,233.534,,
"LVA","Latvia","S24-33","Manufacture of basic metals and fabricated metal products, machinery and equipment; furnitures; jewellery, musical instrument, toys; repair and installation of machinery and equipment","2014","2014",,,"0","Units",,,52.535,,
"LVA","Latvia","S24-33","Manufacture of basic metals and fabricated metal products, machinery and equipment; furnitures; jewellery, musical instrument, toys; repair and installation of machinery and equipment","2016","2016",,,"0","Units",,,50.011,,
"LVA","Latvia","S24-33","Manufacture of basic metals and fabricated metal products, machinery and equipment; furnitures; jewellery, musical instrument, toys; repair and installation of machinery and equipment","2018","2018",,,"0","Units",,,48.594,,
"LVA","Latvia","S24-25","Manufacture of basic metals and fabricated metal products, except machinery and equipment","2010","2010",,,"0","Units",,,79.61,,
"LVA","Latvia","S24-25","Manufacture of basic metals and fabricated metal products, except machinery and equipment","2012","2012",,,"0","Units",,,204.194,,
"LVA","Latvia","S24-25","Manufacture of basic metals and fabricated metal products, except machinery and equipment","2014","2014",,,"0","Units",,,23.796,,
"LVA","Latvia","S24-25","Manufacture of basic metals and fabricated metal products, except machinery and equipment","2016","2016",,,"0","Units",,,20.219,,
"LVA","Latvia","S24-25","Manufacture of basic metals and fabricated metal products, except machinery and equipment","2018","2018",,,"0","Units",,,19.725,,
"LVA","Latvia","S26-30","Manufacture of computer, electronic and optical products, electrical equipment, motor vehicles and other transport equipment","2010","2010",,,"0","Units",,,10.379,,
"LVA","Latvia","S26-30","Manufacture of computer, electronic and optical products, electrical equipment, motor vehicles and other transport equipment","2012","2012",,,"0","Units",,,19.775,,
"LVA","Latvia","S26-30","Manufacture of computer, electronic and optical products, electrical equipment, motor vehicles and other transport equipment","2014","2014",,,"0","Units",,,15.716,,
"LVA","Latvia","S26-30","Manufacture of computer, electronic and optical products, electrical equipment, motor vehicles and other transport equipment","2016","2016",,,"0","Units",,,21.673,,
"LVA","Latvia","S26-30","Manufacture of computer, electronic and optical products, electrical equipment, motor vehicles and other transport equipment","2018","2018",,,"0","Units",,,15.159,,
"LVA","Latvia","S31-33","Manufacture of furniture; jewellery, musical instruments, toys; repair and installation of machinery and equipment","2010","2010",,,"0","Units",,,14.661,,
"LVA","Latvia","S31-33","Manufacture of furniture; jewellery, musical instruments, toys; repair and installation of machinery and equipment","2012","2012",,,"0","Units",,,9.565,,
"LVA","Latvia","S31-33","Manufacture of furniture; jewellery, musical instruments, toys; repair and installation of machinery and equipment","2014","2014",,,"0","Units",,,13.023,,
"LVA","Latvia","S31-33","Manufacture of furniture; jewellery, musical instruments, toys; repair and installation of machinery and equipment","2016","2016",,,"0","Units",,,8.119,,
"LVA","Latvia","S31-33","Manufacture of furniture; jewellery, musical instruments, toys; repair and installation of machinery and equipment","2018","2018",,,"0","Units",,,13.71,,
"LVA","Latvia","TOTAL_MIN","Inert mineral waste generated","2004","2004",,,"0","Units",,,109.032,,
"LVA","Latvia","TOTAL_MIN","Inert mineral waste generated","2006","2006",,,"0","Units",,,234.086,,
"LVA","Latvia","TOTAL_MIN","Inert mineral waste generated","2008","2008",,,"0","Units",,,236.707,,
"LVA","Latvia","TOTAL_MIN","Inert mineral waste generated","2010","2010",,,"0","Units",,,336.466,,
"LVA","Latvia","TOTAL_MIN","Inert mineral waste generated","2012","2012",,,"0","Units",,,676.661,,
"LVA","Latvia","TOTAL_MIN","Inert mineral waste generated","2014","2014",,,"0","Units",,,671.423,,
"LVA","Latvia","TOTAL_MIN","Inert mineral waste generated","2016","2016",,,"0","Units",,,490.622,,
"LVA","Latvia","TOTAL_MIN_RECYCLE","Inert mineral waste generated, of which recycled","2010","2010",,,"0","Units",,,155.659,,
"LVA","Latvia","TOTAL_MIN_RECYCLE","Inert mineral waste generated, of which recycled","2012","2012",,,"0","Units",,,201.802,,
"LVA","Latvia","TOTAL_MIN_RECYCLE","Inert mineral waste generated, of which recycled","2014","2014",,,"0","Units",,,120.286,,
"LVA","Latvia","TOTAL_MIN_RECYCLE","Inert mineral waste generated, of which recycled","2016","2016",,,"0","Units",,,122.864,,
"LVA","Latvia","TOTAL_MIN_RECOV","Inert mineral waste generated, of which recovered","2010","2010",,,"0","Units",,,311.318,,
"LVA","Latvia","TOTAL_MIN_RECOV","Inert mineral waste generated, of which recovered","2012","2012",,,"0","Units",,,403.605,,
"LVA","Latvia","TOTAL_MIN_RECOV","Inert mineral waste generated, of which recovered","2014","2014",,,"0","Units",,,274.751,,
"LVA","Latvia","TOTAL_MIN_RECOV","Inert mineral waste generated, of which recovered","2016","2016",,,"0","Units",,,280.47,,
"LVA","Latvia","S35","Energy Production ","2004","2004",,,"0","Units",,,18.847,,
"LVA","Latvia","S35","Energy Production ","2006","2006",,,"0","Units",,,26.221,,
"LVA","Latvia","S35","Energy Production ","2008","2008",,,"0","Units",,,20.161,,
"LVA","Latvia","S35","Energy Production ","2010","2010",,,"0","Units",,,24.652,,
"LVA","Latvia","S35","Energy Production ","2012","2012",,,"0","Units",,,130.758,,
"LVA","Latvia","S35","Energy Production ","2014","2014",,,"0","Units",,,727.167,,
"LVA","Latvia","S35","Energy Production ","2016","2016",,,"0","Units",,,287.479,,
"LVA","Latvia","S36-39","Water supply, sewerage, waste management, etc.","2010","2010",,,"0","Units",,,76.547,,
"LVA","Latvia","S36-39","Water supply, sewerage, waste management, etc.","2012","2012",,,"0","Units",,,87.8,,
"LVA","Latvia","S36-39","Water supply, sewerage, waste management, etc.","2014","2014",,,"0","Units",,,76.173,,
"LVA","Latvia","S36-39","Water supply, sewerage, waste management, etc.","2016","2016",,,"0","Units",,,38.621,,
"LVA","Latvia","S36-39","Water supply, sewerage, waste management, etc.","2018","2018",,,"0","Units",,,27.19,,
"LVA","Latvia","S41-43","Construction","2010","2010",,,"0","Units",,,21.55,,
"LVA","Latvia","S41-43","Construction","2012","2012",,,"0","Units",,,7.509,,
"LVA","Latvia","S41-43","Construction","2014","2014",,,"0","Units",,,454.281,,
"LVA","Latvia","S41-43","Construction","2016","2016",,,"0","Units",,,111.118,,
"LVA","Latvia","S41-43","Construction","2018","2018",,,"0","Units",,,310.762,,
"LVA","Latvia","S45-98","Other","2004","2004",,,"0","Units",,,642.398,,
"LVA","Latvia","S45-98","Other","2006","2006",,,"0","Units",,,1094.272,,
"LVA","Latvia","S45-98","Other","2008","2008",,,"0","Units",,,791.007,,
"LVA","Latvia","S45-98","Other","2010","2010",,,"0","Units",,,887.079,,
"LVA","Latvia","S45-98","Other","2012","2012",,,"0","Units",,,1471.246,,
"LVA","Latvia","S45-98","Other","2014","2014",,,"0","Units",,,812.071,,
"LVA","Latvia","S45-98","Other","2016","2016",,,"0","Units",,,988.818,,
"LTU","Lithuania","S01-03","Agriculture, forestry and fishing ","2010","2010",,,"0","Units",,,455.856,,
"LTU","Lithuania","S01-03","Agriculture, forestry and fishing ","2012","2012",,,"0","Units",,,481.696,,
"LTU","Lithuania","S01-03","Agriculture, forestry and fishing ","2014","2014",,,"0","Units",,,421.071,,
"LTU","Lithuania","S01-03","Agriculture, forestry and fishing ","2016","2016",,,"0","Units",,,280.614,,
"LTU","Lithuania","S01-03","Agriculture, forestry and fishing ","2018","2018",,,"0","Units",,,293.676,,
"LTU","Lithuania","S05-09","Mining and Quarrying","2010","2010",,,"0","Units",,,6.838,,
"LTU","Lithuania","S05-09","Mining and Quarrying","2012","2012",,,"0","Units",,,25.911,,
"LTU","Lithuania","S05-09","Mining and Quarrying","2014","2014",,,"0","Units",,,24.978,,
"LTU","Lithuania","S05-09","Mining and Quarrying","2016","2016",,,"0","Units",,,42.267,,
"LTU","Lithuania","S05-09","Mining and Quarrying","2018","2018",,,"0","Units",,,79.39,,
"LTU","Lithuania","S10-33","Manufacturing industries: Total","2010","2010",,,"0","Units",,,2639.876,,
"LTU","Lithuania","S10-33","Manufacturing industries: Total","2012","2012",,,"0","Units",,,2545.362,,
"LTU","Lithuania","S10-33","Manufacturing industries: Total","2014","2014",,,"0","Units",,,2601.918,,
"LTU","Lithuania","S10-33","Manufacturing industries: Total","2016","2016",,,"0","Units",,,2731.44,,
"LTU","Lithuania","S10-33","Manufacturing industries: Total","2018","2018",,,"0","Units",,,2618.869,,
"LTU","Lithuania","S10-12","Manufacture of food products; beverages and tobacco products","2010","2010",,,"0","Units",,,162.094,,
"LTU","Lithuania","S10-12","Manufacture of food products; beverages and tobacco products","2012","2012",,,"0","Units",,,195.865,,
"LTU","Lithuania","S10-12","Manufacture of food products; beverages and tobacco products","2014","2014",,,"0","Units",,,157.054,,
"LTU","Lithuania","S10-12","Manufacture of food products; beverages and tobacco products","2016","2016",,,"0","Units",,,134.563,,
"LTU","Lithuania","S10-12","Manufacture of food products; beverages and tobacco products","2018","2018",,,"0","Units",,,55.031,,
"LTU","Lithuania","S13-15","Manufacture of textiles, wearing apparel, leather and related products","2010","2010",,,"0","Units",,,5.206,,
"LTU","Lithuania","S13-15","Manufacture of textiles, wearing apparel, leather and related products","2012","2012",,,"0","Units",,,6.55,,
"LTU","Lithuania","S13-15","Manufacture of textiles, wearing apparel, leather and related products","2014","2014",,,"0","Units",,,6.362,,
"LTU","Lithuania","S13-15","Manufacture of textiles, wearing apparel, leather and related products","2016","2016",,,"0","Units",,,8.207,,
"LTU","Lithuania","S13-15","Manufacture of textiles, wearing apparel, leather and related products","2018","2018",,,"0","Units",,,11.077,,
"LTU","Lithuania","S16","Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","2010","2010",,,"0","Units",,,124.917,,
"LTU","Lithuania","S16","Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","2012","2012",,,"0","Units",,,106.223,,
"LTU","Lithuania","S16","Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","2014","2014",,,"0","Units",,,75.512,,
"LTU","Lithuania","S16","Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","2016","2016",,,"0","Units",,,76.048,,
"LTU","Lithuania","S16","Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","2018","2018",,,"0","Units",,,43.647,,
"LTU","Lithuania","S17-18","Manufacture of paper and paper products; printing and reproduction of recorded media","2010","2010",,,"0","Units",,,46.833,,
"LTU","Lithuania","S17-18","Manufacture of paper and paper products; printing and reproduction of recorded media","2012","2012",,,"0","Units",,,38.6,,
"LTU","Lithuania","S17-18","Manufacture of paper and paper products; printing and reproduction of recorded media","2014","2014",,,"0","Units",,,43.589,,
"LTU","Lithuania","S17-18","Manufacture of paper and paper products; printing and reproduction of recorded media","2016","2016",,,"0","Units",,,72.609,,
"LTU","Lithuania","S17-18","Manufacture of paper and paper products; printing and reproduction of recorded media","2018","2018",,,"0","Units",,,56.051,,
"LTU","Lithuania","S19","Manufacture of coke and refined petroleum products","2010","2010",,,"0","Units",,,14.897,,
"LTU","Lithuania","S19","Manufacture of coke and refined petroleum products","2012","2012",,,"0","Units",,,15.948,,
"LTU","Lithuania","S19","Manufacture of coke and refined petroleum products","2014","2014",,,"0","Units",,,13.339,,
"LTU","Lithuania","S19","Manufacture of coke and refined petroleum products","2016","2016",,,"0","Units",,,19.315,,
"LTU","Lithuania","S19","Manufacture of coke and refined petroleum products","2018","2018",,,"0","Units",,,12.795,,
"LTU","Lithuania","S20-22","Manufacture of chemical, pharmaceutical, rubber and plastic products","2010","2010",,,"0","Units",,,2125.768,,
"LTU","Lithuania","S20-22","Manufacture of chemical, pharmaceutical, rubber and plastic products","2012","2012",,,"0","Units",,,2036.585,,
"LTU","Lithuania","S20-22","Manufacture of chemical, pharmaceutical, rubber and plastic products","2014","2014",,,"0","Units",,,2163.85,,
"LTU","Lithuania","S20-22","Manufacture of chemical, pharmaceutical, rubber and plastic products","2016","2016",,,"0","Units",,,2238.503,,
"LTU","Lithuania","S20-22","Manufacture of chemical, pharmaceutical, rubber and plastic products","2018","2018",,,"0","Units",,,2233.176,,
"LTU","Lithuania","S23","Manufacture of other non-metallic mineral products","2010","2010",,,"0","Units",,,70.914,,
"LTU","Lithuania","S23","Manufacture of other non-metallic mineral products","2012","2012",,,"0","Units",,,62.037,,
"LTU","Lithuania","S23","Manufacture of other non-metallic mineral products","2014","2014",,,"0","Units",,,65.691,,
"LTU","Lithuania","S23","Manufacture of other non-metallic mineral products","2016","2016",,,"0","Units",,,80.232,,
"LTU","Lithuania","S23","Manufacture of other non-metallic mineral products","2018","2018",,,"0","Units",,,76.735,,
"LTU","Lithuania","S24-33","Manufacture of basic metals and fabricated metal products, machinery and equipment; furnitures; jewellery, musical instrument, toys; repair and installation of machinery and equipment","2010","2010",,,"0","Units",,,89.247,,
"LTU","Lithuania","S24-33","Manufacture of basic metals and fabricated metal products, machinery and equipment; furnitures; jewellery, musical instrument, toys; repair and installation of machinery and equipment","2012","2012",,,"0","Units",,,83.554,,
"LTU","Lithuania","S24-33","Manufacture of basic metals and fabricated metal products, machinery and equipment; furnitures; jewellery, musical instrument, toys; repair and installation of machinery and equipment","2014","2014",,,"0","Units",,,76.521,,
"LTU","Lithuania","S24-33","Manufacture of basic metals and fabricated metal products, machinery and equipment; furnitures; jewellery, musical instrument, toys; repair and installation of machinery and equipment","2016","2016",,,"0","Units",,,101.963,,
"LTU","Lithuania","S24-33","Manufacture of basic metals and fabricated metal products, machinery and equipment; furnitures; jewellery, musical instrument, toys; repair and installation of machinery and equipment","2018","2018",,,"0","Units",,,130.358,,
"LTU","Lithuania","S24-25","Manufacture of basic metals and fabricated metal products, except machinery and equipment","2010","2010",,,"0","Units",,,21.044,,
"LTU","Lithuania","S24-25","Manufacture of basic metals and fabricated metal products, except machinery and equipment","2012","2012",,,"0","Units",,,18.067,,
"LTU","Lithuania","S24-25","Manufacture of basic metals and fabricated metal products, except machinery and equipment","2014","2014",,,"0","Units",,,23.52,,
"LTU","Lithuania","S24-25","Manufacture of basic metals and fabricated metal products, except machinery and equipment","2016","2016",,,"0","Units",,,28.674,,
"LTU","Lithuania","S24-25","Manufacture of basic metals and fabricated metal products, except machinery and equipment","2018","2018",,,"0","Units",,,50.108,,
"LTU","Lithuania","S26-30","Manufacture of computer, electronic and optical products, electrical equipment, motor vehicles and other transport equipment","2010","2010",,,"0","Units",,,16.062,,
"LTU","Lithuania","S26-30","Manufacture of computer, electronic and optical products, electrical equipment, motor vehicles and other transport equipment","2012","2012",,,"0","Units",,,10.124,,
"LTU","Lithuania","S26-30","Manufacture of computer, electronic and optical products, electrical equipment, motor vehicles and other transport equipment","2014","2014",,,"0","Units",,,12.195,,
"LTU","Lithuania","S26-30","Manufacture of computer, electronic and optical products, electrical equipment, motor vehicles and other transport equipment","2016","2016",,,"0","Units",,,17.032,,
"LTU","Lithuania","S26-30","Manufacture of computer, electronic and optical products, electrical equipment, motor vehicles and other transport equipment","2018","2018",,,"0","Units",,,24.225,,
"LTU","Lithuania","S31-33","Manufacture of furniture; jewellery, musical instruments, toys; repair and installation of machinery and equipment","2010","2010",,,"0","Units",,,52.141,,
"LTU","Lithuania","S31-33","Manufacture of furniture; jewellery, musical instruments, toys; repair and installation of machinery and equipment","2012","2012",,,"0","Units",,,55.363,,
"LTU","Lithuania","S31-33","Manufacture of furniture; jewellery, musical instruments, toys; repair and installation of machinery and equipment","2014","2014",,,"0","Units",,,40.806,,
"LTU","Lithuania","S31-33","Manufacture of furniture; jewellery, musical instruments, toys; repair and installation of machinery and equipment","2016","2016",,,"0","Units",,,56.257,,
"LTU","Lithuania","S31-33","Manufacture of furniture; jewellery, musical instruments, toys; repair and installation of machinery and equipment","2018","2018",,,"0","Units",,,56.025,,
"LTU","Lithuania","TOTAL_MIN","Inert mineral waste generated","2004","2004",,,"0","Units",,,604.557,,
"LTU","Lithuania","TOTAL_MIN","Inert mineral waste generated","2006","2006",,,"0","Units",,,749.42,,
"LTU","Lithuania","TOTAL_MIN","Inert mineral waste generated","2008","2008",,,"0","Units",,,799.691,,
"LTU","Lithuania","TOTAL_MIN","Inert mineral waste generated","2010","2010",,,"0","Units",,,2548.712,,
"LTU","Lithuania","TOTAL_MIN","Inert mineral waste generated","2012","2012",,,"0","Units",,,2731.427,,
"LTU","Lithuania","TOTAL_MIN","Inert mineral waste generated","2014","2014",,,"0","Units",,,3011.59,,
"LTU","Lithuania","TOTAL_MIN","Inert mineral waste generated","2016","2016",,,"0","Units",,,3282.276,,
"LTU","Lithuania","TOTAL_MIN_RECYCLE","Inert mineral waste generated, of which recycled","2010","2010",,,"0","Units",,,304.485,,
"LTU","Lithuania","TOTAL_MIN_RECYCLE","Inert mineral waste generated, of which recycled","2012","2012",,,"0","Units",,,423.491,,
"LTU","Lithuania","TOTAL_MIN_RECYCLE","Inert mineral waste generated, of which recycled","2014","2014",,,"0","Units",,,487.802,,
